5000 0.1 -0.2 0.4
10000 0.4 -0.0898979 0.889898
15000 1 1 1
20000 1.6 1.1101 2.0899
25000 2.3 1.84174 2.75826
30000 4.1 3.26934 4.93066
35000 5.8 4.551 7.049
40000 8.2 7.03381 9.36619
45000 11.6 9.91477 13.2852
50000 13.3 12.295 14.305
55000 12.8 12.2 13.4
60000 16.8 14.9132 18.6868
65000 20.7 19.1476 22.2524
70000 23.9 22.0318 25.7682
75000 28.6 27.5802 29.6198
80000 28.7 26.8 30.6
85000 33.1 30.4373 35.7627
90000 41.6 38.8359 44.3641
95000 47.1 45.8 48.4
100000 45 42.9024 47.0976
