5000 0 0 0
10000 0.1 -0.2 0.4
15000 0 0 0
20000 0.2 -0.2 0.6
25000 0.6 0.110102 1.0899
30000 0.5 0 1
35000 0.8 0.4 1.2
40000 1.1 0.8 1.4
45000 1.4 0.910102 1.8899
50000 1.5 1 2
55000 1.9 1.36148 2.43852
60000 1.9 1.6 2.2
65000 2.7 2.24174 3.15826
70000 3 2.10557 3.89443
75000 3.9 3.06934 4.73066
80000 3.9 2.9566 4.8434
85000 4.1 3.4 4.8
90000 5.7 4.69501 6.70499
95000 6.4 5.28645 7.51355
100000 5.6 4.93668 6.26332
