5000 0 0 0
10000 0 0 0
15000 0 0 0
20000 0 0 0
25000 0 0 0
30000 0 0 0
35000 0.1 -0.2 0.4
40000 0.1 -0.2 0.4
45000 0.1 -0.2 0.4
50000 0 0 0
55000 0 0 0
60000 0.1 -0.2 0.4
65000 0 0 0
70000 0.1 -0.2 0.4
75000 0.1 -0.2 0.4
80000 0 0 0
85000 0 0 0
90000 0 0 0
95000 0.3 -0.158258 0.758258
100000 0 0 0
