5000 0 0 0
10000 0.1 -0.2 0.4
15000 0.5 0 1
20000 0.5 0 1
25000 0.9 0.6 1.2
30000 1 1 1
35000 1.2 0.8 1.6
40000 1.5 1 2
45000 2.1 1.8 2.4
50000 2.5 2 3
55000 3 3 3
60000 3.5 3 4
65000 4.3 3.84174 4.75826
70000 5 5 5
75000 5.7 5.24174 6.15826
80000 6.6 6.1101 7.0899
85000 7.5 7 8
90000 8.4 7.9101 8.8899
95000 9.2 8.8 9.6
100000 10.7 9.91898 11.481
